word,War_and_Peace_count,War_and_Peace_per10k,Anna_Karenina_count,Anna_Karenina_per10k
almighty,7,0.2338181162276453,1,0.05809866314976093
scullions,1,0.03340258803252076,0,0.0
conceiving,0,0.0,1,0.05809866314976093
provoked,4,0.13361035213008304,1,0.05809866314976093
deeds,6,0.20041552819512456,4,0.2323946525990437
insensate,1,0.03340258803252076,0,0.0
punishes,3,0.10020776409756228,0,0.0
amazed,16,0.5344414085203322,7,0.40669064204832645
restrain,27,0.9018698768780605,16,0.9295786103961748
linked,5,0.1670129401626038,0,0.0
kopeks,1,0.03340258803252076,0,0.0
resident,1,0.03340258803252076,0,0.0
most,330,11.02285405073185,246,14.292271134841187
shut,25,0.835064700813019,28,1.6267625681933058
antechamber,5,0.1670129401626038,0,0.0
speculate,0,0.0,1,0.05809866314976093
auerst,4,0.13361035213008304,0,0.0
vividness,3,0.10020776409756228,6,0.3485919788985655
proportionate,0,0.0,1,0.05809866314976093
fields,35,1.1690905811382266,25,1.452466578744023
earth's,1,0.03340258803252076,0,0.0
unfeminine,0,0.0,1,0.05809866314976093
tache,2,0.06680517606504152,0,0.0
pickets,3,0.10020776409756228,0,0.0
shown,58,1.937350105886204,16,0.9295786103961748
tacked,1,0.03340258803252076,1,0.05809866314976093
miniature,2,0.06680517606504152,0,0.0
planks,7,0.2338181162276453,2,0.11619732629952186
heat,23,0.7682595247479774,18,1.0457759366956967
sharply,19,0.6346491726178944,9,0.5228879683478483
croquet,0,0.0,9,0.5228879683478483
intricacy,1,0.03340258803252076,0,0.0
pins,3,0.10020776409756228,0,0.0
railed,0,0.0,1,0.05809866314976093
heating,0,0.0,2,0.11619732629952186
expectant,2,0.06680517606504152,0,0.0
miller,2,0.06680517606504152,2,0.11619732629952186
friendliest,1,0.03340258803252076,0,0.0
success,49,1.6367268135935171,29,1.6848612313430669
drags,1,0.03340258803252076,1,0.05809866314976093
flaming,3,0.10020776409756228,1,0.05809866314976093
teasing,2,0.06680517606504152,1,0.05809866314976093
melts,1,0.03340258803252076,0,0.0
semicouncil,1,0.03340258803252076,0,0.0
directory,2,0.06680517606504152,0,0.0
para,1,0.03340258803252076,0,0.0
sta,6,0.20041552819512456,0,0.0
polkas,0,0.0,1,0.05809866314976093
disappears,1,0.03340258803252076,0,0.0
oldenburg's,3,0.10020776409756228,0,0.0
tverskaya,0,0.0,15,0.8714799472464139
naples,12,0.40083105639024913,2,0.11619732629952186
liveried,3,0.10020776409756228,1,0.05809866314976093
beefsteak,0,0.0,3,0.17429598944928276
greeted,16,0.5344414085203322,19,1.1038745998454575
attending,10,0.3340258803252076,2,0.11619732629952186
board,9,0.3006232922926868,15,0.8714799472464139
matin,0,0.0,1,0.05809866314976093
billet,2,0.06680517606504152,0,0.0
plowland,1,0.03340258803252076,0,0.0
ruffian,2,0.06680517606504152,0,0.0
envelope,8,0.2672207042601661,5,0.2904933157488046
diminutive,2,0.06680517606504152,0,0.0
unfailingly,1,0.03340258803252076,0,0.0
levin,0,0.0,1517,88.13567199818732
encourage,5,0.1670129401626038,2,0.11619732629952186
erase,0,0.0,2,0.11619732629952186
milan,1,0.03340258803252076,1,0.05809866314976093
mysteriously,3,0.10020776409756228,0,0.0
fortress,3,0.10020776409756228,0,0.0
bwinging,1,0.03340258803252076,0,0.0
elevate,1,0.03340258803252076,0,0.0
introduced,17,0.5678439965528529,18,1.0457759366956967
unrecognizable,2,0.06680517606504152,0,0.0
decrease,2,0.06680517606504152,1,0.05809866314976093
repenting,1,0.03340258803252076,1,0.05809866314976093
moralist,0,0.0,2,0.11619732629952186
boss,1,0.03340258803252076,0,0.0
quitted,5,0.1670129401626038,0,0.0
inseparables,0,0.0,2,0.11619732629952186
shove,6,0.20041552819512456,1,0.05809866314976093
pronouncing,6,0.20041552819512456,2,0.11619732629952186
bar,5,0.1670129401626038,4,0.2323946525990437
countryside,2,0.06680517606504152,1,0.05809866314976093
dwy,1,0.03340258803252076,0,0.0
parallelogram,1,0.03340258803252076,0,0.0
universities,2,0.06680517606504152,1,0.05809866314976093
pilgrimage,2,0.06680517606504152,0,0.0
ribbons,10,0.3340258803252076,12,0.697183957797131
pulsed,1,0.03340258803252076,0,0.0
comply,9,0.3006232922926868,0,0.0
thicket,2,0.06680517606504152,3,0.17429598944928276
originality,3,0.10020776409756228,2,0.11619732629952186
perfumed,5,0.1670129401626038,3,0.17429598944928276
tub,3,0.10020776409756228,1,0.05809866314976093
crown,6,0.20041552819512456,5,0.2904933157488046
toqu,0,0.0,1,0.05809866314976093
hydra,1,0.03340258803252076,2,0.11619732629952186
achilles,5,0.1670129401626038,0,0.0
ray,1,0.03340258803252076,0,0.0
ague,1,0.03340258803252076,0,0.0
beyond,106,3.540674331447201,37,2.1496505365411545
humored,9,0.3006232922926868,43,2.4982425154397196
uncontrolled,1,0.03340258803252076,0,0.0
darkly,0,0.0,5,0.2904933157488046
mails,1,0.03340258803252076,0,0.0
slavonic,0,0.0,15,0.8714799472464139
deceased's,1,0.03340258803252076,0,0.0
feverishly,7,0.2338181162276453,0,0.0
scanned,8,0.2672207042601661,8,0.4647893051980874
papa,47,1.5699216375284757,30,1.7429598944928277
clapping,6,0.20041552819512456,2,0.11619732629952186
dealers,2,0.06680517606504152,0,0.0
sensible,9,0.3006232922926868,6,0.3485919788985655
fist,5,0.1670129401626038,2,0.11619732629952186
tapestries,1,0.03340258803252076,0,0.0
sanctified,1,0.03340258803252076,0,0.0
lowered,22,0.7348569367154566,4,0.2323946525990437
traun,1,0.03340258803252076,0,0.0
spades,1,0.03340258803252076,2,0.11619732629952186
dotage,1,0.03340258803252076,0,0.0
installs,1,0.03340258803252076,0,0.0
oblonskaya,0,0.0,3,0.17429598944928276
show,111,3.707687271609804,71,4.125005083633026
dussek,1,0.03340258803252076,0,0.0
hallo,2,0.06680517606504152,0,0.0
anxiety,24,0.8016621127804983,15,0.8714799472464139
bells,23,0.7682595247479774,5,0.2904933157488046
downhill,11,0.3674284683577283,2,0.11619732629952186
nature,32,1.0688828170406643,37,2.1496505365411545
change,83,2.7724148066992234,85,4.938386367729678
irritated,14,0.4676362324552906,18,1.0457759366956967
banking,0,0.0,5,0.2904933157488046
tireless,1,0.03340258803252076,0,0.0
problems,5,0.1670129401626038,8,0.4647893051980874
tabletop,1,0.03340258803252076,0,0.0
girlishly,1,0.03340258803252076,0,0.0
accelerate,1,0.03340258803252076,0,0.0
imperials,5,0.1670129401626038,0,0.0
embodiment,0,0.0,1,0.05809866314976093
society,134,4.475946796357782,109,6.332754283323941
curious,9,0.3006232922926868,4,0.2323946525990437
passionless,0,0.0,1,0.05809866314976093
paralyze,2,0.06680517606504152,0,0.0
trading,2,0.06680517606504152,0,0.0
intrigues,14,0.4676362324552906,3,0.17429598944928276
liffs,1,0.03340258803252076,0,0.0
conquering,1,0.03340258803252076,3,0.17429598944928276
someone's,11,0.3674284683577283,1,0.05809866314976093
millions,40,1.3361035213008303,16,0.9295786103961748
globe,6,0.20041552819512456,0,0.0
embassage,1,0.03340258803252076,0,0.0
fatherly,1,0.03340258803252076,2,0.11619732629952186
longest,1,0.03340258803252076,0,0.0
unassailable,0,0.0,1,0.05809866314976093
subject's,0,0.0,1,0.05809866314976093
muses,0,0.0,1,0.05809866314976093
bethinking,0,0.0,2,0.11619732629952186
snatched,10,0.3340258803252076,7,0.40669064204832645
shout,19,0.6346491726178944,3,0.17429598944928276
dances,7,0.2338181162276453,1,0.05809866314976093
handsomest,1,0.03340258803252076,0,0.0
highly,17,0.5678439965528529,14,0.8133812840966529
andrew,1047,34.972509670049234,0,0.0
fieldwork,1,0.03340258803252076,0,0.0
fifty,33,1.1022854050731852,18,1.0457759366956967
cannonading,2,0.06680517606504152,0,0.0
tent,22,0.7348569367154566,0,0.0
revolutionary,0,0.0,3,0.17429598944928276
clash,1,0.03340258803252076,0,0.0
orderly's,3,0.10020776409756228,0,0.0
sponsor,2,0.06680517606504152,0,0.0
funguses,0,0.0,1,0.05809866314976093
reasonable,13,0.4342336444227699,4,0.2323946525990437
compliments,2,0.06680517606504152,0,0.0
cooler,0,0.0,1,0.05809866314976093
limited,18,0.6012465845853736,2,0.11619732629952186
trumpeters,2,0.06680517606504152,0,0.0
civility,1,0.03340258803252076,2,0.11619732629952186
insult,13,0.4342336444227699,6,0.3485919788985655
landing,7,0.2338181162276453,4,0.2323946525990437
mason's,3,0.10020776409756228,0,0.0
spencer,0,0.0,4,0.2323946525990437
hastened,21,0.701454348682936,4,0.2323946525990437
splintered,1,0.03340258803252076,0,0.0
scrunching,1,0.03340258803252076,0,0.0
inside,21,0.701454348682936,5,0.2904933157488046
unlawfully,0,0.0,1,0.05809866314976093
coquettish,5,0.1670129401626038,0,0.0
statistics,2,0.06680517606504152,0,0.0
sublime,7,0.2338181162276453,3,0.17429598944928276
disastrous,6,0.20041552819512456,2,0.11619732629952186
steel,3,0.10020776409756228,3,0.17429598944928276
commiseration,3,0.10020776409756228,5,0.2904933157488046
offensively,2,0.06680517606504152,0,0.0
banister,1,0.03340258803252076,0,0.0
words,395,13.1940222728457,262,15.221849745237362
brilliantine,0,0.0,1,0.05809866314976093
yelped,1,0.03340258803252076,0,0.0
supervise,1,0.03340258803252076,0,0.0
ordinary,33,1.1022854050731852,15,0.8714799472464139
officer,418,13.962281797593677,35,2.0334532102416323
sufficed,2,0.06680517606504152,0,0.0
quoting,3,0.10020776409756228,1,0.05809866314976093
femme,5,0.1670129401626038,2,0.11619732629952186
figured,1,0.03340258803252076,1,0.05809866314976093
imagine,64,2.1377656340813287,49,2.8468344943382853
deceivers,1,0.03340258803252076,0,0.0
empowered,0,0.0,1,0.05809866314976093
mutual,7,0.2338181162276453,9,0.5228879683478483
foemen,1,0.03340258803252076,0,0.0
gorges,2,0.06680517606504152,0,0.0
blanche,0,0.0,3,0.17429598944928276
begged,25,0.835064700813019,25,1.452466578744023
rogue's,1,0.03340258803252076,0,0.0
digging,3,0.10020776409756228,0,0.0
ransack,1,0.03340258803252076,0,0.0
tailor,0,0.0,4,0.2323946525990437
betrothed,18,0.6012465845853736,6,0.3485919788985655
distances,3,0.10020776409756228,1,0.05809866314976093
loathsome,1,0.03340258803252076,13,0.755282620946892
comparison,13,0.4342336444227699,12,0.697183957797131
scaffolding,1,0.03340258803252076,2,0.11619732629952186
instead,83,2.7724148066992234,48,2.788735831188524
jets,0,0.0,1,0.05809866314976093
perusal,0,0.0,1,0.05809866314976093
anew,3,0.10020776409756228,1,0.05809866314976093
unhesitatingly,1,0.03340258803252076,0,0.0
passengers,1,0.03340258803252076,9,0.5228879683478483
pub,1,0.03340258803252076,0,0.0
karenins,0,0.0,6,0.3485919788985655
portraits,3,0.10020776409756228,6,0.3485919788985655
bucks,1,0.03340258803252076,2,0.11619732629952186
shepherdesses,1,0.03340258803252076,0,0.0
hunter's,2,0.06680517606504152,0,0.0
mansfeld,1,0.03340258803252076,0,0.0
arming,1,0.03340258803252076,0,0.0
candidates,0,0.0,1,0.05809866314976093
yka,9,0.3006232922926868,0,0.0
perhaps,117,3.908102799804929,67,3.8926104310339817
vl,11,0.3674284683577283,0,0.0
koznishev,0,0.0,22,1.2781705892947401
setting,24,0.8016621127804983,28,1.6267625681933058
darted,7,0.2338181162276453,14,0.8133812840966529
commencement,14,0.4676362324552906,2,0.11619732629952186
valuing,0,0.0,1,0.05809866314976093
orphans,1,0.03340258803252076,0,0.0
concluded,42,1.402908697365872,10,0.5809866314976092
unbuttoning,1,0.03340258803252076,0,0.0
komar,1,0.03340258803252076,0,0.0
booted,1,0.03340258803252076,0,0.0
intellectually,0,0.0,1,0.05809866314976093
conforming,1,0.03340258803252076,0,0.0
sweeter,2,0.06680517606504152,0,0.0
psalms,1,0.03340258803252076,0,0.0
led,111,3.707687271609804,39,2.265847862840676
agonizingly,1,0.03340258803252076,3,0.17429598944928276
alexandrovitch,0,0.0,524,30.443699490474724
relaxing,1,0.03340258803252076,2,0.11619732629952186
authoritative,1,0.03340258803252076,0,0.0
corked,2,0.06680517606504152,0,0.0
criticizing,3,0.10020776409756228,2,0.11619732629952186
chirped,2,0.06680517606504152,0,0.0
defiled,1,0.03340258803252076,0,0.0
picture,12,0.40083105639024913,69,4.0088077573335035
stores,14,0.4676362324552906,2,0.11619732629952186
radius,2,0.06680517606504152,0,0.0
sevasty,1,0.03340258803252076,0,0.0
excitedly,7,0.2338181162276453,3,0.17429598944928276
bryansky,0,0.0,3,0.17429598944928276
talks,14,0.4676362324552906,6,0.3485919788985655
historic,36,1.2024931691707472,0,0.0
northwesterly,1,0.03340258803252076,0,0.0
staying,29,0.968675052943102,30,1.7429598944928277
gentleness,5,0.1670129401626038,2,0.11619732629952186
suck,2,0.06680517606504152,0,0.0
str,2,0.06680517606504152,0,0.0
galleries,1,0.03340258803252076,3,0.17429598944928276
almond,1,0.03340258803252076,4,0.2323946525990437
seethed,1,0.03340258803252076,0,0.0
posture,0,0.0,3,0.17429598944928276
puzzle,1,0.03340258803252076,0,0.0
sempstress,0,0.0,1,0.05809866314976093
faultfinding,1,0.03340258803252076,0,0.0
mistaken,18,0.6012465845853736,23,1.3362692524445012
flatter,4,0.13361035213008304,1,0.05809866314976093
unbecomingly,0,0.0,2,0.11619732629952186
tim,30,1.0020776409756227,0,0.0
civilized,1,0.03340258803252076,0,0.0
ended,24,0.8016621127804983,19,1.1038745998454575
pale,120,4.008310563902491,19,1.1038745998454575
discovery,9,0.3006232922926868,6,0.3485919788985655
z,12,0.40083105639024913,0,0.0
qualify,1,0.03340258803252076,0,0.0
delivered,11,0.3674284683577283,3,0.17429598944928276
flexibly,1,0.03340258803252076,0,0.0
curses,5,0.1670129401626038,0,0.0
lolled,2,0.06680517606504152,0,0.0
shirtlike,1,0.03340258803252076,0,0.0
comparative,3,0.10020776409756228,1,0.05809866314976093
shattered,2,0.06680517606504152,3,0.17429598944928276
brigand,6,0.20041552819512456,0,0.0
envoy,8,0.2672207042601661,0,0.0
toothed,1,0.03340258803252076,1,0.05809866314976093
grassy,0,0.0,1,0.05809866314976093
partisan,5,0.1670129401626038,1,0.05809866314976093
physic,0,0.0,1,0.05809866314976093
advocate,0,0.0,3,0.17429598944928276
perplex,1,0.03340258803252076,0,0.0
alp,137,4.576154560455344,0,0.0
arouses,1,0.03340258803252076,0,0.0
babes,0,0.0,3,0.17429598944928276
ravenous,1,0.03340258803252076,0,0.0
sviazhsky,0,0.0,116,6.7394449253722675
deliverer,1,0.03340258803252076,0,0.0
pulse,5,0.1670129401626038,3,0.17429598944928276
peremptorily,3,0.10020776409756228,1,0.05809866314976093
dissensions,1,0.03340258803252076,0,0.0
drunkard,2,0.06680517606504152,2,0.11619732629952186
siniavin,0,0.0,2,0.11619732629952186
bezzubova,0,0.0,2,0.11619732629952186
gin's,17,0.5678439965528529,0,0.0
awed,3,0.10020776409756228,0,0.0
whizzed,1,0.03340258803252076,0,0.0
broussier's,2,0.06680517606504152,0,0.0
dirty,28,0.9352724649105812,17,0.9876772735459357
enveloping,1,0.03340258803252076,0,0.0
highroad,23,0.7682595247479774,9,0.5228879683478483
edifying,2,0.06680517606504152,0,0.0
napping,0,0.0,1,0.05809866314976093
afflicted,1,0.03340258803252076,0,0.0
purveyor,0,0.0,1,0.05809866314976093
vest,1,0.03340258803252076,0,0.0
heralds,1,0.03340258803252076,0,0.0
sniffing,6,0.20041552819512456,3,0.17429598944928276
dazed,2,0.06680517606504152,1,0.05809866314976093
wallachian,1,0.03340258803252076,0,0.0
guileless,0,0.0,1,0.05809866314976093
crawl,3,0.10020776409756228,0,0.0
passenger,0,0.0,1,0.05809866314976093
barbaric,1,0.03340258803252076,0,0.0
suppress,6,0.20041552819512456,7,0.40669064204832645
entreating,2,0.06680517606504152,0,0.0
unsteady,6,0.20041552819512456,0,0.0
alms,4,0.13361035213008304,0,0.0
lances,2,0.06680517606504152,0,0.0
dutiful,1,0.03340258803252076,1,0.05809866314976093
tree,30,1.0020776409756227,33,1.9172558839421106
swiftness,3,0.10020776409756228,4,0.2323946525990437
fondness,1,0.03340258803252076,0,0.0
fraternal,1,0.03340258803252076,0,0.0
break,29,0.968675052943102,32,1.8591572207923497
aristocrats,0,0.0,1,0.05809866314976093
perfectly,24,0.8016621127804983,55,3.195426473236851
conscripts,1,0.03340258803252076,0,0.0
complying,4,0.13361035213008304,0,0.0
impulsive,4,0.13361035213008304,3,0.17429598944928276
despot,2,0.06680517606504152,0,0.0
shkovo,2,0.06680517606504152,0,0.0
uhlan,3,0.10020776409756228,0,0.0
corporation,1,0.03340258803252076,1,0.05809866314976093
lad,56,1.8705449298211625,6,0.3485919788985655
following,75,2.5051941024390567,27,1.568663905043545
schwa'tz,1,0.03340258803252076,0,0.0
shtcherbatskaya,0,0.0,13,0.755282620946892
gendarmes,1,0.03340258803252076,0,0.0
gruntersdorf,1,0.03340258803252076,0,0.0
demolish,0,0.0,1,0.05809866314976093
petticoats,2,0.06680517606504152,2,0.11619732629952186
administration,4,0.13361035213008304,1,0.05809866314976093
pigeonholes,1,0.03340258803252076,0,0.0
inlaid,3,0.10020776409756228,0,0.0
cheers,0,0.0,1,0.05809866314976093
tear,14,0.4676362324552906,14,0.8133812840966529
luther,1,0.03340258803252076,0,0.0
ominously,1,0.03340258803252076,0,0.0
postilion,3,0.10020776409756228,0,0.0
rider's,2,0.06680517606504152,0,0.0
authorities,22,0.7348569367154566,8,0.4647893051980874
g,33,1.1022854050731852,2,0.11619732629952186
vividly,24,0.8016621127804983,18,1.0457759366956967
noblemen's,1,0.03340258803252076,0,0.0
protector,1,0.03340258803252076,1,0.05809866314976093
asserts,1,0.03340258803252076,2,0.11619732629952186
franz,4,0.13361035213008304,0,0.0
fettered,2,0.06680517606504152,0,0.0
reassured,6,0.20041552819512456,4,0.2323946525990437
joseph,28,0.9352724649105812,1,0.05809866314976093
startling,1,0.03340258803252076,0,0.0
evolutions,1,0.03340258803252076,0,0.0
comprenez,1,0.03340258803252076,1,0.05809866314976093
soupe,0,0.0,2,0.11619732629952186
lights,13,0.4342336444227699,2,0.11619732629952186
paul,11,0.3674284683577283,1,0.05809866314976093
clapped,2,0.06680517606504152,0,0.0
atones,0,0.0,1,0.05809866314976093
hospitals,17,0.5678439965528529,0,0.0
sonorous,3,0.10020776409756228,0,0.0
sat,345,11.523892871219662,167,9.702476746010074
slob,4,0.13361035213008304,0,0.0
slammed,9,0.3006232922926868,1,0.05809866314976093
cowards,2,0.06680517606504152,0,0.0
strife,2,0.06680517606504152,4,0.2323946525990437
azor,1,0.03340258803252076,0,0.0
tenor,3,0.10020776409756228,2,0.11619732629952186
vell,2,0.06680517606504152,0,0.0
imaginings,1,0.03340258803252076,1,0.05809866314976093
soldiers,337,11.256672166959495,8,0.4647893051980874
formal,7,0.2338181162276453,4,0.2323946525990437
samson,0,0.0,1,0.05809866314976093
curtsy,1,0.03340258803252076,0,0.0
breathings,0,0.0,1,0.05809866314976093
consignment,0,0.0,1,0.05809866314976093
excuse,30,1.0020776409756227,46,2.6725385048890025
vreatening,1,0.03340258803252076,0,0.0
tugging,1,0.03340258803252076,5,0.2904933157488046
strode,6,0.20041552819512456,6,0.3485919788985655
evenings,6,0.20041552819512456,3,0.17429598944928276
dignitaries,2,0.06680517606504152,1,0.05809866314976093
fervent,1,0.03340258803252076,0,0.0
tokens,1,0.03340258803252076,2,0.11619732629952186
lemarrois,1,0.03340258803252076,0,0.0
raving,1,0.03340258803252076,0,0.0
buck,0,0.0,1,0.05809866314976093
enriched,1,0.03340258803252076,1,0.05809866314976093
foreigners,8,0.2672207042601661,0,0.0
woke,18,0.6012465845853736,7,0.40669064204832645
review,21,0.701454348682936,6,0.3485919788985655
portions,2,0.06680517606504152,1,0.05809866314976093
crimsoning,0,0.0,2,0.11619732629952186
subscribe,2,0.06680517606504152,0,0.0
commander's,9,0.3006232922926868,0,0.0
muslin,5,0.1670129401626038,5,0.2904933157488046
rumbling,2,0.06680517606504152,2,0.11619732629952186
sighted,6,0.20041552819512456,2,0.11619732629952186
misty,10,0.3340258803252076,3,0.17429598944928276
jealousies,0,0.0,1,0.05809866314976093
waists,1,0.03340258803252076,2,0.11619732629952186
hearsay,0,0.0,1,0.05809866314976093
cellars,3,0.10020776409756228,0,0.0
increasingly,2,0.06680517606504152,1,0.05809866314976093
warmth,10,0.3340258803252076,8,0.4647893051980874
skirmishing,3,0.10020776409756228,0,0.0
awistocwacy,1,0.03340258803252076,0,0.0
encamped,4,0.13361035213008304,0,0.0
kissed,119,3.9749079758699706,53,3.0792291469373287
lawful,1,0.03340258803252076,2,0.11619732629952186
babylon,0,0.0,3,0.17429598944928276
contrary,125,4.175323504065095,62,3.602117115285177
improvement,5,0.1670129401626038,2,0.11619732629952186
gauntlet,1,0.03340258803252076,0,0.0
flashes,2,0.06680517606504152,2,0.11619732629952186
naming,3,0.10020776409756228,0,0.0
watered,1,0.03340258803252076,0,0.0
peacock,0,0.0,1,0.05809866314976093
epigram,2,0.06680517606504152,3,0.17429598944928276
implying,4,0.13361035213008304,0,0.0
balash,112,3.741089859642325,0,0.0
mistress's,0,0.0,2,0.11619732629952186
beseeches,0,0.0,1,0.05809866314976093
curvature,0,0.0,1,0.05809866314976093
snuffboxes,2,0.06680517606504152,0,0.0
devout,3,0.10020776409756228,1,0.05809866314976093
short,118,3.9415053878374495,95,5.519372999227287
attachment,1,0.03340258803252076,2,0.11619732629952186
weakness,29,0.968675052943102,21,1.2200719261449795
tresses,0,0.0,1,0.05809866314976093
canvas,2,0.06680517606504152,1,0.05809866314976093
sung,6,0.20041552819512456,2,0.11619732629952186
besought,0,0.0,4,0.2323946525990437
whizz,2,0.06680517606504152,0,0.0
redoute,3,0.10020776409756228,0,0.0
driving,35,1.1690905811382266,32,1.8591572207923497
inclinations,2,0.06680517606504152,2,0.11619732629952186
drives,6,0.20041552819512456,2,0.11619732629952186
artist,2,0.06680517606504152,22,1.2781705892947401
stripes,1,0.03340258803252076,1,0.05809866314976093
houses,64,2.1377656340813287,9,0.5228879683478483
suggestions,5,0.1670129401626038,1,0.05809866314976093
footing,6,0.20041552819512456,1,0.05809866314976093
worries,1,0.03340258803252076,11,0.6390852946473701
impatience,10,0.3340258803252076,7,0.40669064204832645
weren't,7,0.2338181162276453,10,0.5809866314976092
adam's,0,0.0,1,0.05809866314976093
ulm,11,0.3674284683577283,0,0.0
feels,26,0.8684672888455398,17,0.9876772735459357
fetching,4,0.13361035213008304,4,0.2323946525990437
tonight,14,0.4676362324552906,7,0.40669064204832645
appalling,0,0.0,1,0.05809866314976093
crossing,51,1.7035319896585588,13,0.755282620946892
bringing,24,0.8016621127804983,17,0.9876772735459357
ches,23,0.7682595247479774,0,0.0
junket,0,0.0,3,0.17429598944928276
astronomers,0,0.0,2,0.11619732629952186
solicitation,1,0.03340258803252076,0,0.0
skated,0,0.0,11,0.6390852946473701
mitrof,1,0.03340258803252076,0,0.0
stoppage,1,0.03340258803252076,0,0.0
associations,3,0.10020776409756228,1,0.05809866314976093
disclosing,1,0.03340258803252076,0,0.0
stay,57,1.9039475178536833,76,4.41549839938183
expanded,6,0.20041552819512456,0,0.0
december,13,0.4342336444227699,1,0.05809866314976093
unison,1,0.03340258803252076,1,0.05809866314976093
impolite,1,0.03340258803252076,0,0.0
slumber,1,0.03340258803252076,0,0.0
avenieva,0,0.0,1,0.05809866314976093
illegitimate,9,0.3006232922926868,3,0.17429598944928276
singers,14,0.4676362324552906,1,0.05809866314976093
daybreak,5,0.1670129401626038,2,0.11619732629952186
dem,1,0.03340258803252076,0,0.0
morality,3,0.10020776409756228,2,0.11619732629952186
delightedly,3,0.10020776409756228,0,0.0
gore,0,0.0,1,0.05809866314976093
peacemakers,0,0.0,1,0.05809866314976093
satisfies,1,0.03340258803252076,0,0.0
akin,6,0.20041552819512456,10,0.5809866314976092
wings,7,0.2338181162276453,13,0.755282620946892
ourselves,45,1.503116461463434,14,0.8133812840966529
capacity,18,0.6012465845853736,5,0.2904933157488046
careworn,3,0.10020776409756228,0,0.0
permitted,5,0.1670129401626038,2,0.11619732629952186
villeneuve's,1,0.03340258803252076,0,0.0
tidied,4,0.13361035213008304,0,0.0
realm,14,0.4676362324552906,0,0.0
haunched,2,0.06680517606504152,0,0.0
equipped,3,0.10020776409756228,0,0.0
kartasova,0,0.0,4,0.2323946525990437
leisurely,6,0.20041552819512456,1,0.05809866314976093
square,34,1.1356879931057058,2,0.11619732629952186
kovlev,3,0.10020776409756228,0,0.0
knitted,5,0.1670129401626038,4,0.2323946525990437
malefactors,1,0.03340258803252076,0,0.0
skips,0,0.0,1,0.05809866314976093
pouting,2,0.06680517606504152,1,0.05809866314976093
choristers,0,0.0,2,0.11619732629952186
flattering,12,0.40083105639024913,5,0.2904933157488046
vivarika,1,0.03340258803252076,0,0.0
ord,1,0.03340258803252076,0,0.0
prone,3,0.10020776409756228,0,0.0
victorieuses,1,0.03340258803252076,0,0.0
tranquille,2,0.06680517606504152,0,0.0
gosp,1,0.03340258803252076,0,0.0
mova,3,0.10020776409756228,0,0.0
catchplay,1,0.03340258803252076,0,0.0
kneading,1,0.03340258803252076,0,0.0
prowess,1,0.03340258803252076,1,0.05809866314976093
between,240,8.016621127804981,138,8.017615514667007
magically,1,0.03340258803252076,0,0.0
pupil,4,0.13361035213008304,3,0.17429598944928276
coffee,10,0.3340258803252076,39,2.265847862840676
gibe,1,0.03340258803252076,0,0.0
remorse,13,0.4342336444227699,16,0.9295786103961748
dignity's,0,0.0,1,0.05809866314976093
affectedly,0,0.0,3,0.17429598944928276
unused,1,0.03340258803252076,0,0.0
dolgor,45,1.503116461463434,0,0.0
prot,7,0.2338181162276453,2,0.11619732629952186
amidst,1,0.03340258803252076,1,0.05809866314976093
freed,7,0.2338181162276453,0,0.0
drunken,16,0.5344414085203322,3,0.17429598944928276
lengths,3,0.10020776409756228,1,0.05809866314976093
waked,2,0.06680517606504152,18,1.0457759366956967
recognizable,2,0.06680517606504152,0,0.0
lodged,4,0.13361035213008304,2,0.11619732629952186
tense,0,0.0,4,0.2323946525990437
volumes,1,0.03340258803252076,0,0.0
seldom,11,0.3674284683577283,3,0.17429598944928276
unconquerable,1,0.03340258803252076,0,0.0
justification,11,0.3674284683577283,0,0.0
accomplice,0,0.0,1,0.05809866314976093
enigmatic,0,0.0,2,0.11619732629952186
convincing,5,0.1670129401626038,2,0.11619732629952186
ar,3,0.10020776409756228,0,0.0
elided,1,0.03340258803252076,0,0.0
rumble,3,0.10020776409756228,5,0.2904933157488046
tard,1,0.03340258803252076,1,0.05809866314976093
trot,21,0.701454348682936,6,0.3485919788985655
helpmeet,1,0.03340258803252076,1,0.05809866314976093
imposture,1,0.03340258803252076,0,0.0
waistcoats,0,0.0,2,0.11619732629952186
genug,1,0.03340258803252076,0,0.0
duelist,2,0.06680517606504152,0,0.0
mediator,0,0.0,2,0.11619732629952186
debauchery,5,0.1670129401626038,1,0.05809866314976093
delinquent,0,0.0,1,0.05809866314976093
ryabinin,0,0.0,18,1.0457759366956967
opposition,7,0.2338181162276453,9,0.5228879683478483
connoisseurs,3,0.10020776409756228,3,0.17429598944928276
cape,0,0.0,7,0.40669064204832645
contradicting,2,0.06680517606504152,1,0.05809866314976093
songstress,1,0.03340258803252076,0,0.0
jeers,0,0.0,2,0.11619732629952186
transports,3,0.10020776409756228,0,0.0
goddess,1,0.03340258803252076,0,0.0
revenez,0,0.0,1,0.05809866314976093
turmoil,5,0.1670129401626038,2,0.11619732629952186
quietly,55,1.8371423417886417,17,0.9876772735459357
tiens,1,0.03340258803252076,0,0.0
chimed,8,0.2672207042601661,7,0.40669064204832645
rhythmical,1,0.03340258803252076,0,0.0
abnormally,1,0.03340258803252076,1,0.05809866314976093
forepaws,1,0.03340258803252076,1,0.05809866314976093
